dataset,basin_id,n,ac1,nse_tfm,nse_pers,err_wet,err_dry,gain_lin,gain_gbt,gain_gbt_pers,gain_lin_shuf,gain_gbt_shuf,rho_absres_P,wet_dry
CAMELS-AUS,235233,1314,0.8125857606861278,0.5649991,0.6129916,0.7199344038963318,0.05850236862897873,0.40714302908815425,0.5530999350061099,0.5055599212510976,0.02877943945232897,-0.005521549858193087,0.47483315580104213,12.306072741467043
CAMELS-AUS,235234,1295,0.8106359885557995,0.59627783,0.6062499,0.765629231929779,0.07863853126764297,0.15358313514635547,0.223747330878876,0.10550456242623174,0.00447333187597343,-0.026064927332368315,0.3764721843116783,9.736057115868451
CAMELS-AUS,235237,1271,0.718191849332005,0.41657817,0.42703146,1.0796689987182617,0.151374951004982,0.1483873088347285,0.133389536156597,0.08315737812426971,0.010302057075293525,0.010813900267173882,0.14469209437338318,7.1324151819724
CAMELS-AUS,236202,1209,0.8073174514044079,0.5073817,0.6119263,0.8558844327926636,0.3130526542663574,-6.36340459999885,-12.749084368397703,-6.674336404525069,-0.9612019122828679,-5.8583771236125965,0.22503979714228534,2.7339951319002194
CAMELS-AUS,236203,1262,0.9001442928102001,0.6847872,0.7982185,0.8289821147918701,0.1727665513753891,0.011593565257781102,-0.16040367600068484,-0.3415313136133151,-0.039860477155025276,-0.258200183716087,0.17629450664463373,4.7982789966713435
CAMELS-AUS,236204,1176,0.7459601743418569,0.56482387,0.4875388,0.9839085340499878,0.24720869958400726,-1.3996495435320724,-0.6060286086796314,-1.8407913149561783,-0.21388823395758605,-0.9765864158497612,0.2215997760256769,3.980072447715914
CAMELS-AUS,236205,1314,0.6809522646329322,0.30724102,0.3379231,0.787980854511261,0.09881623834371567,0.12633875520797289,0.050706930631991165,0.013013184573038683,0.004233572174775824,0.004442872988152824,0.11519900302784937,7.974204115829648
CAMELS-AUS,236209,1314,0.9319079598716193,0.75851256,0.8605139,0.513252854347229,0.12370353192090988,-1.138588498266052,-0.7703127065569515,-1.0668076867995158,-0.1658882743840946,-1.2920237507067744,0.1820306616832509,4.149055781813718
CAMELS-AUS,236210,1314,0.9058298686408511,0.66608256,0.8096952,0.5682494044303894,0.11513198167085648,-6.368284740950269,-3.871198169759058,-3.654138482694882,-0.899246868000505,-10.424504810502972,0.14195485710892397,4.935634705349914
CAMELS-AUS,236212,1314,0.8239564741433022,0.6585175,0.6926042,0.622398853302002,0.13679338991641998,0.22719753281104615,0.18214533899371688,0.1083166732511952,0.019922713050571805,-0.02089905503849776,0.1884992608150885,4.5499190690594356
CAMELS-AUS,236213,1314,0.7620614980652078,0.47518736,0.51542234,0.9165433645248413,0.24931859970092773,0.08113475064430842,-0.022777407193846466,0.0569048691537255,0.0037205932077568615,-0.10578001098490275,0.23265576574764868,3.6761932949418488
CAMELS-AUS,236216,1314,0.9283256903040618,0.6933717,0.85459274,0.5967264771461487,0.2077908217906952,-1.1382004935870502,-2.1690324170289017,-0.8471007689060541,-0.206989012542804,-0.6076195704171965,0.1819619727475791,2.8717653263204426
CAMELS-AUS,237200,1314,0.878786883623613,0.6217073,0.7649075,0.8199087977409363,0.08825376629829407,0.02185602912124507,-0.10931712391284876,0.0870326541592309,-0.08452672656692428,-0.33683365528888,0.21804111499540957,9.290354759134908
CAMELS-AUS,237202,1314,0.8734696282511302,0.6599277,0.684879,0.6196622848510742,0.08612123876810074,0.18291340011492951,0.17345963479608362,0.14850953405419287,0.013542055935870545,-0.006279333895473638,0.15322710029816194,7.195231904636708
CAMELS-AUS,237205,1304,0.988723991688549,0.9527525,0.9723241,0.08647585660219193,0.047431427985429764,0.012112785333734721,-0.026024033597324525,0.12458880999135657,0.005763426649530334,-0.0035283049649843523,0.08199745745538,1.823176325805667
CAMELS-AUS,237206,1314,0.9914994107194232,0.9685557,0.980959,0.14711029827594757,0.09918884932994843,0.16187286406009627,-0.07798258453166951,0.15250487271367363,0.028076152529343368,0.0003757759265136107,0.09701134944555243,1.4831334295107108
CAMELS-AUS,237207,1314,0.8903831437858145,0.621783,0.74922955,0.5144053101539612,0.09426101297140121,0.17672423872560483,0.15265348773861898,0.13557288989834515,0.007780157716209657,-0.0041468567317148874,0.18483241413747592,5.4572436040978225
CAMELS-AUS,238204,1311,0.9716423970150033,0.7946324,0.9415414,0.4983697831630707,0.2621223032474518,0.07541232249336027,0.07895705759192506,0.076132250337692,0.0208724737864302,0.01880674857089748,0.20175029284011772,1.901287212071358
CAMELS-AUS,238208,1314,0.92171644537972,0.8211642,0.8273004,0.32580888271331787,0.06775268167257309,0.082587637646796,0.08658617835387061,0.06607237782077802,0.005796472426427224,0.005387302280034256,0.2635915293521659,4.808796857485986
CAMELS-AUS,238219,1307,0.7854546435464829,0.5096414,0.5633405,0.8511878848075867,0.10196521878242493,-5.271787911966704,-11.466739513994058,-7.987815229408234,-1.1210425655019902,-6.624428648282415,0.25571119733447245,8.347825807385021
CAMELS-AUS,238223,1314,0.737687586465977,0.41078776,0.3482113,0.9860529899597168,0.16957831382751465,0.19278253441193427,0.22157127353087125,0.07251122364887896,0.00043025900758275615,-0.015075170568986884,0.129244377694811,5.814735196404143
CAMELS-AUS,238229,1314,0.774071756818106,0.5426576,0.46516323,0.9578126072883606,0.14464037120342255,0.038240873625264404,0.1657555209744893,-0.01748843981257231,0.009672174028880764,-0.03718284739053823,0.23622503365191538,6.6220281330811215
CAMELS-AUS,238230,1314,0.6589649231570989,0.32393503,0.21005487,1.204988718032837,0.12275437265634537,0.2688312135781875,0.15550601479167292,0.11357998616461107,0.009868292067027662,-0.015857658894278037,0.15161137927311283,9.816259021633712
CAMELS-AUS,238231,1300,0.8850681502459226,0.7343353,0.7406856,0.42935940623283386,0.11360565572977066,0.273864980534953,0.24259500830468783,0.15992246537062393,0.02334317504653094,-0.0005873008969490279,0.27867636124790207,3.7793840762130215
CAMELS-AUS,238235,1314,0.9016769128265482,0.7157905,0.7472179,0.4129275679588318,0.12137539684772491,0.08626800445965943,0.08743129831530261,0.10518939191595655,0.0014016250411402753,-0.00515716358558338,0.19627311286375654,3.402069766057138
CAMELS-AUS,302200,1314,0.5627856207059461,0.23962355,0.1194455,2.0566444396972656,0.11793641746044159,0.18541242642313005,0.1326851536621826,0.09386244776687924,0.002356703711975161,-0.0008294755784161723,0.09905149403926371,17.43858668919724
CAMELS-AUS,302208,1314,0.3829208516831456,0.1289339,-0.24366796,2.503842830657959,0.08986220508813858,0.5580329761278143,0.3073421145594589,0.1961037203033068,0.007399702513012918,-0.008453080242883715,0.1071176784477792,27.863135877893736
CAMELS-AUS,302214,1314,0.4974576738503171,0.3030035,0.24604267,1.083927869796753,0.24340319633483887,0.1063020962327802,-0.1523044905366686,-0.23835525152867154,0.006555336112277654,-0.5401978679249855,0.14814713418243872,4.453219539096118
CAMELS-AUS,303203,1314,0.4636695048699932,0.25528854,-0.08222008,1.6163493394851685,0.2235766500234604,0.0026728582980491966,0.004150000556490618,0.0013562934065141086,0.0009508516982937865,0.00013014375810138645,0.16306286619323748,7.2295087135242495
CAMELS-AUS,304040,1314,0.9367865229509674,0.8382793,0.87388754,0.289803147315979,0.10862123966217041,0.27700058020408813,0.39472825304204107,0.4171220919003905,0.04509358777770178,-0.16202678088381361,0.3035246886772674,2.6680154656429402
CAMELS-AUS,304497,1314,0.9639602180710563,0.92946446,0.9367555,0.1866656243801117,0.06846059858798981,0.325706269094159,0.32473901969279084,0.4266101192069347,0.0022231225682179945,-0.06871425982501833,0.32080842750603206,2.7266139681819674
CAMELS-AUS,304499,1314,0.8962026300057959,0.7675127,0.7938043,0.35876691341400146,0.10928218811750412,0.29566099752243113,0.44984267324663707,0.269907339170268,0.05430897052617634,-0.2144400506145081,0.33024291622637864,3.282940427842115
CAMELS-AUS,305202,1314,0.5226798838305283,0.2496267,0.10846472,1.3706622123718262,0.1111965999007225,0.2926318667673671,0.27738583176412057,0.2589668339978096,0.006952437093953323,-0.0038988261196806206,0.28550816472361845,12.3264759317782
CAMELS-AUS,306119,1302,0.6839960558438439,0.39055645,0.34811234,0.7302070260047913,0.1262836456298828,0.5920162722830022,0.6487201063272728,0.5510918220925154,0.04306357066909838,-0.09669445416607814,0.33371864137193646,5.782277050703077
CAMELS-AUS,307473,1314,0.7372683951881182,0.4694122,0.5038754,0.6614073514938354,0.14334137737751007,0.681814389442297,0.6567601610294735,0.5343364999015772,0.09308248839095146,-0.10701132926110457,0.4423037515549777,4.614210938910712
CAMELS-AUS,308145,1314,0.6929139814687343,0.38019085,0.37537247,0.637922465801239,0.12366075068712234,0.5989921663688054,0.5873451322505707,0.45760863345303116,0.03839528173159745,-0.14103688478382792,0.5071759951589845,5.158649468457984
CAMELS-AUS,308799,1314,0.6744129523969354,0.39093077,0.37734753,0.6832152605056763,0.1260155290365219,0.5977826261668384,0.5667501344252184,0.37597119916557986,-0.022344260339391075,-0.2720826235308691,0.5397956604406027,5.421675135829222
CAMELS-AUS,312061,1314,0.9406345529508915,0.87281716,0.8854375,0.2784857451915741,0.08452671766281128,0.42908515334404074,0.5311972117651147,0.5824590737216216,0.01730757599879984,-0.15747528897549468,0.3832203674435999,3.2946475728833113
CAMELS-AUS,314207,1314,0.8210413883305215,0.63997227,0.65011084,0.46332690119743347,0.0962880402803421,0.6175423776860032,0.6063566715057767,0.5942755956315511,0.053611293942149696,-0.1418146862197378,0.34024949061405896,4.811884215822232
CAMELS-AUS,314212,1314,0.895744490179711,0.80218774,0.8032348,0.3756733238697052,0.06738243252038956,0.5296041195548242,0.5594057678346902,0.45519811768797136,0.023103165384073976,-0.05743708483819132,0.3751109868596384,5.575241347305598
CAMELS-AUS,314213,1314,0.7805742793293563,0.6038091,0.5663744,0.5719478130340576,0.0888727456331253,0.5803805054433779,0.6242345473883518,0.48684315937111977,0.034893799266126124,-0.032427392885013395,0.33323583345526797,6.43558167309368
CAMELS-AUS,314214,1314,0.9310447840176171,0.83989906,0.8655528,0.3441426157951355,0.07434918731451035,0.6256289396985419,0.541997198239061,0.5701874031224212,0.04269940964462515,-0.1397159931326326,0.3515072364088557,4.62873406187146
CAMELS-AUS,315450,1314,0.7470671109294179,0.51072836,0.50291836,0.6280110478401184,0.13538572192192078,0.5528303204688798,0.5632131005462252,0.511934803171288,0.017083887835881884,-0.1153648691602116,0.4077731508347078,4.63868005373789
CAMELS-AUS,316624,1314,0.8831532889842596,0.7538271,0.77997077,0.42672476172447205,0.09126365929841995,0.47049423556280423,0.5298114683137771,0.5130394815452395,0.010309815343625073,-0.13669953996477213,0.4113189208865753,4.675735829626765
CAMELS-AUS,317200,1314,0.6491383122907595,0.40871447,0.31702363,1.0007575750350952,0.16304783523082733,0.3490123098575465,0.49211491312616706,0.34768858773816047,0.02441867636356332,-0.2152175995611807,0.21876309648362458,6.137815774237785
CAMELS-AUS,318076,1314,0.8151164125084113,0.64240485,0.6344217,0.46577024459838867,0.10486778616905212,0.4603751016804061,0.45999227136386245,0.43005371913753543,0.04281838448345243,-0.038356469756942735,0.29640408710503585,4.441499736130061
CAMELS-AUS,318150,1314,0.7018321032528787,0.44883996,0.38553274,0.5250880122184753,0.1326235979795456,0.28972784644917815,0.29411377783024284,0.17335097523298149,0.009893990874455305,-0.0029342038901076783,0.13168957182643884,3.959235160393244
CAMELS-AUS,318181,1314,0.8315428927766536,0.64594626,0.65063006,0.3362092673778534,0.16545802354812622,0.14302527684900446,0.10434024263107877,0.007289276506097564,0.014490980677008158,0.0033513104881823796,0.10187927399965879,2.0319913182092457
CAMELS-AUS,318191,1314,0.3712230753333553,0.12351781,-0.2670697,2.028430461883545,0.16052526235580444,0.28232522986674646,0.24553793401950408,0.19670498167955086,-0.01241547322056813,-0.0017207203657241266,0.12880633279568215,12.636207112295672
CAMELS-AUS,318311,1311,0.661509466789243,0.29264498,0.31462622,1.168284296989441,0.20259667932987213,0.24059798292901768,0.368990851619875,0.31875446986706535,0.0034477436432515107,-0.013222164700438244,0.07455404245294316,5.7665520523523295
CAMELS-AUS,319204,1314,0.7979240196690897,0.6198935,0.6109358,0.6641330718994141,0.17365677654743195,0.44277430389497274,0.5262118366554671,0.457755314516872,0.028622029368141177,-0.04330107847455622,0.2237693858455338,3.8244005509224417
CAMELS-AUS,401009,1233,0.6383124564164474,0.39216143,0.24977005,0.8948171734809875,0.10611553490161896,0.1507718649050751,0.18600045784185504,0.1335586849475474,0.006049051102453018,-0.004673346456126826,0.37694961064071847,8.432480449828423
CAMELS-AUS,401012,1314,0.9112563863070587,0.8122025,0.80961657,0.24352507293224335,0.0640183538198471,0.5446937875712035,0.4618018159501186,0.39517629798055776,0.029950076342886378,-0.0036255917900089862,0.3139189609405264,3.803988362736456
CAMELS-AUS,401013,1308,0.709594102615982,0.48392993,0.41003048,1.1381540298461914,0.09697292000055313,0.09153948318940308,0.05943620399704019,0.035202606743254816,0.003622549403984765,0.002542439831156984,0.3519779316839526,11.736823330056467
CAMELS-AUS,401015,1314,0.5607621219061509,0.26245773,0.11805636,2.3165640830993652,0.34990978240966797,0.02842759329491429,0.015788376189038278,0.00836824331622632,0.006750954936459497,0.006525633215357485,0.06952258106318951,6.620461043261644
CAMELS-AUS,401016,1314,0.8522930739504019,0.703767,0.7001064,0.4615144729614258,0.05780459940433502,0.2340754617683578,0.2154368170121046,0.19936484665332155,0.017460173176604643,0.006907908449155009,0.4079338296329856,7.984044136924073
CAMELS-AUS,401017,1314,0.5902206534924849,0.34279102,0.15813911,1.1370054483413696,0.10871652513742447,0.0844625941620547,0.07567029106926482,0.03813826863945469,0.006054346486655038,0.007539424680410245,0.3521067160309583,10.458441776943513
CAMELS-AUS,401203,1314,0.806023787330929,0.5661767,0.58958787,0.40764251351356506,0.06979202479124069,0.5764445664086904,0.38889519328432076,0.363634743097652,0.030958901547198603,0.016515267104081133,0.3194575126602014,5.840817983614749
CAMELS-AUS,401208,1314,0.7221822136759257,0.5083389,0.4159158,0.6224611401557922,0.06212271377444267,0.408891079676975,0.442807127108913,0.31560228404420987,0.019312987101350543,0.007843625318057712,0.4270012916374649,10.019863948890674
CAMELS-AUS,401210,1314,0.8966697694568105,0.7686911,0.78006536,0.2773115038871765,0.03981266915798187,0.30562873948016334,0.3410515900993184,0.4192179869283973,0.05706054663988047,-0.11612806275763332,0.43918370052414285,6.9654084931298685
CAMELS-AUS,401212,1278,0.8980212686620368,0.7437644,0.7717085,0.25008371472358704,0.0563056580722332,-0.6413538668901453,-0.3829152708222088,-0.11447502922153907,-0.009434319471527841,-0.07671665585604748,0.3370937352841142,4.441537907305169
CAMELS-AUS,401215,1228,0.8246930454482065,0.64073133,0.6744379,0.8798239231109619,0.15691310167312622,-21.709112944667787,-21.272173065271975,-14.342748827834216,-3.2402750162582192,-15.568864885911466,0.18707605647593076,5.60707750805773
CAMELS-AUS,401216,1292,0.8268261045480285,0.6261616,0.59913963,0.3397926390171051,0.05925067514181137,0.47888053470982195,0.36608345480549087,0.34168296446375335,0.034677426074767315,-0.1356314281115789,0.3826452743457935,5.734831513798633
CAMELS-AUS,401217,1300,0.9068986338849682,0.7679192,0.80098045,0.28958845138549805,0.064515121281147,0.4033991391510221,0.48918884929087936,0.3808933250098514,0.01258661705592623,-0.043721497804954046,0.3112002975119705,4.4886911104687535
CAMELS-AUS,401220,1252,0.8830084061089241,0.74142253,0.75040954,0.5260536670684814,0.06610773503780365,0.16449609487376682,0.19909425923441737,0.16748336974675382,0.012957065232164444,0.008177878725909693,0.3246285293415879,7.957520655754703
CAMELS-AUS,402204,1314,0.6203275995640029,0.4086542,0.23684579,0.9341380000114441,0.09865160286426544,0.4193367795417363,0.2632802249937849,0.17817359530467303,0.0354967862240515,-0.08701108537647362,0.3751489437431268,9.469060541233404
CAMELS-AUS,402206,1314,0.9219262830598993,0.84947056,0.84096974,0.29321226477622986,0.054013364017009735,0.41288175063977006,0.31666651821286873,0.024637246558555925,0.026030163748604562,-0.18681907408076315,0.3882212775434573,5.428513296892456
CAMELS-AUS,402213,1314,0.6263088480695751,0.3696589,0.21209818,1.1585283279418945,0.12874414026737213,0.37308960152067216,0.2498220779925966,0.19244635951105937,0.030690639312835666,-0.059843799422777844,0.3620249580924735,8.998687827934507
CAMELS-AUS,402217,1314,0.40709837977179747,0.20371032,-0.1994102,1.6532286405563354,0.081388920545578,0.07345107281930785,0.07315336472945855,0.02771588606844222,0.0023566588615262507,0.0006005885476997319,0.3768198684022036,20.312698945681717
CAMELS-AUS,403200,1314,0.9727188697410045,0.9425349,0.9461825,0.24025538563728333,0.0519598014652729,-1.1991034549255,-0.5656816187814877,-0.6996387465274563,-0.1767650321904457,-1.2084171365258443,0.2880862642391514,4.623870354813748
CAMELS-AUS,403205,1246,0.9657588783347477,0.91844183,0.9284316,0.2899716794490814,0.038793038576841354,-0.3112664916739658,-0.26141873602848165,-0.27785438904709836,-0.256850928361416,-1.1703532908318404,0.40643864625019577,7.474838014421189
CAMELS-AUS,403209A,1314,0.9257145815427502,0.9433003,0.93614554,0.19902482628822327,0.07113669812679291,0.07551757492593236,0.07597828872932566,0.1838429753181543,0.0009913283845188747,-0.1631947391382791,0.26598134831723697,2.79777992975559
CAMELS-AUS,403213,1312,0.8949807810075617,0.72214955,0.7748659,0.47987452149391174,0.07603373378515244,0.3755756760655843,0.38748673433271263,0.41348237208140615,0.012068237565643458,-0.1716781429396843,0.3058142531441375,6.311337055337663
CAMELS-AUS,403214,1314,0.7006635484516787,0.49324173,0.39759105,0.8399182558059692,0.09678196907043457,0.3875408902794196,0.3716107996318262,0.29398464827349324,0.01850466634335257,-0.041074749811951916,0.4007464027354098,8.67845802139762
CAMELS-AUS,403217,1314,0.9175990481687851,0.77747357,0.8278156,0.40285658836364746,0.051758117973804474,0.35713023170673375,0.5272012315189347,0.4868768893406519,-0.014643262285833236,-0.1037528902805529,0.36037194006909434,7.783447392108402
CAMELS-AUS,403221,1314,0.5728758724025007,0.39545214,0.15030843,1.017381191253662,0.11586853116750717,0.2616818601761437,0.2613448411396935,0.027541855465318732,0.01808146721018511,0.0009617022439758482,0.32799750604765915,8.780478884149044
CAMELS-AUS,403222,1314,0.928200264149057,0.81471664,0.854252,0.32616081833839417,0.043316178023815155,0.40388981220589715,0.43344490251031087,0.3548984129482964,0.03227497356902809,-0.1800894350366451,0.3887185694303405,7.529769089024233
CAMELS-AUS,403223,1314,0.9407192398363152,0.865639,0.8816482,0.4126162827014923,0.06876253336668015,-3.409223181182818,-1.9315635746691981,-2.056216885318928,-1.202790389609253,-5.037244259724604,0.23594216280439556,6.000597454738794
CAMELS-AUS,403224,1313,0.7547986302791775,0.56102437,0.5340513,0.7324821352958679,0.09500685334205627,0.27201505546186544,0.30961343189504986,0.2547129491662291,0.003515610644573286,0.01667328944953106,0.3289483661945517,7.70978207918
CAMELS-AUS,403226,1312,0.8935136265773054,0.76156425,0.7823889,0.526513934135437,0.0817914828658104,0.2718779506563076,0.3776090448250323,0.3423393019169513,0.021597892953419073,-0.025220667076626624,0.3193891769624586,6.4372709197515325
CAMELS-AUS,403230,1310,0.9585875423565151,0.90671414,0.916641,0.3359839916229248,0.04495305195450783,-0.5059830994802932,-0.7338953366111751,-0.5637232062501047,-0.1751414837360452,-1.4996243293665916,0.3981257258602307,7.474108586952855
CAMELS-AUS,403232,1314,0.9444155480507969,0.9061024,0.92000407,0.26809731125831604,0.042416736483573914,0.33830717866727456,0.3263826132021004,0.27672203989472977,0.018331632915385643,-0.03525142986872054,0.3981131009093055,6.320554891396183
CAMELS-AUS,403233,1295,0.9496281538944825,0.8925735,0.8974245,0.3474295139312744,0.0464293472468853,-0.3372798561371164,-0.8653616656467535,-0.70900081932793,-0.1459657419474103,-1.1455379578343772,0.4204012813236978,7.482972183171962
CAMELS-AUS,404204,1314,0.9383014503846919,0.8761499,0.87564224,0.6921966671943665,0.2921209931373596,-29.986183684936705,-12.249327232691389,,-5.797190708176034,-32.67783807923693,0.08334781735043663,2.369554682668374
CAMELS-AUS,404207,1314,0.7232541299335981,0.45307887,0.43693042,0.7792893648147583,0.13809338212013245,0.3739011545349773,0.11247445260735278,0.1880547548901792,0.0018415457421416814,-0.08608083565296054,0.25442718346487525,5.643205726809024
CAMELS-AUS,405205,1310,0.8106227849591521,0.67685604,0.6406802,0.28851136565208435,0.060384269803762436,0.3536718034946751,0.3061638132893365,0.2738546291920283,0.026243307678295524,-0.03083538664169705,0.4089994420546731,4.777922571386426
CAMELS-AUS,405209,1314,0.9350895483860828,0.8468667,0.8646414,0.24526862800121307,0.058029063045978546,0.5734789811073127,0.5133734727586848,0.5287419662857188,0.04233571711294748,-0.056048043241486045,0.38503587830275876,4.226651528164047
CAMELS-AUS,405212,1293,0.40116332330474236,0.18066257,-0.24579656,1.5220710039138794,0.15646027028560638,0.10516116665640607,0.0030682096291859695,-0.15225138482475598,-0.0036867363258688,-0.0592989722865076,0.2507484399458149,9.728162946001907
CAMELS-AUS,405214,1314,0.8181586284889749,0.61007845,0.6497011,0.46220430731773376,0.05801008269190788,0.39563498912110484,0.2779983088503226,0.22514640932887842,0.015041392246796237,-0.04651545099930532,0.34051953634281873,7.967654688108365
CAMELS-AUS,405215,1293,0.9163662780261235,0.80205464,0.82878464,0.28308916091918945,0.05510120838880539,0.4049360948948868,0.3213164545573646,0.29458438924989083,0.0012402951854486588,-0.0470118555887844,0.34214694883240687,5.137621645638957
CAMELS-AUS,405217,1300,0.8153357580822934,0.6416838,0.6296525,0.42063164710998535,0.07187896221876144,0.21653464150508783,0.17044460082389046,0.15084570373224826,0.01682630536037577,0.014795376408878291,0.34211668084813157,5.851943797265822
CAMELS-AUS,405218,1314,0.8975019085320038,0.7848799,0.8022007,0.30574336647987366,0.048950955271720886,0.42228185369232685,0.32672317716267896,0.19585030095265588,0.02106535847237978,0.01584412581635586,0.36095989699756875,6.245912153965716
CAMELS-AUS,405219,1314,0.9467346729228938,0.89311993,0.8944674,0.195978581905365,0.05213034898042679,0.49217630850665584,0.32073617106334795,0.19751020667284436,0.024075664602797753,-0.030011186478859253,0.2755258450487727,3.7593951649728727
CAMELS-AUS,405226,1219,0.8235113191603238,0.58789945,0.7410419,0.700522780418396,0.3213272988796234,0.015086277304173445,0.01125082159313262,0.006879067769179348,0.009297105384731608,0.0096586400935047,0.17808275990655242,2.180091087377011
CAMELS-AUS,405227,1269,0.9545899001591223,0.90078413,0.90824735,0.17851300537586212,0.05634892359375954,0.46807663309472847,0.4081981043748849,0.3805264842107374,0.03626588974791578,-0.01518744869994948,0.26910861242700784,3.167993175217137
CAMELS-AUS,405228,1312,0.7154904750332789,0.58341086,0.49378514,0.47978970408439636,0.12165231257677078,0.29265003928082267,0.3135575881033119,0.2762810241066903,0.01842232291452084,-0.001269812434789408,0.2802213114692558,3.9439423215371825
CAMELS-AUS,405229,1314,0.5622526566324858,0.031613946,-0.05144775,3.2498347759246826,0.9045460224151611,-0.0880392747571328,-0.29115520162860764,-0.6420292745270892,-0.026406688658868527,-0.10413751600242671,-0.005605561803542803,3.592779908807227
CAMELS-AUS,405230,1314,0.6631614687538422,0.1857093,0.27562177,3.1263580322265625,1.6168651580810547,-0.06775442217217065,-0.7792080124652916,-0.8905132358814436,-0.019053956326406274,-0.1633474216877937,0.11927721326718257,1.9335923076832333
CAMELS-AUS,405231,1314,0.7710284760040824,0.6227344,0.583074,0.358491450548172,0.05669552832841873,0.18839605735394904,0.16948945674468174,0.12542829611717599,0.008432995911252128,0.010468069042354533,0.30414649346291706,6.323099212896435
CAMELS-AUS,405234,1314,0.735825101030501,0.6109987,0.59796727,0.6990213394165039,0.12363816797733307,0.4625356807649207,0.43336868784548,0.36746109576411745,0.027173175492229862,0.004958977512108498,0.34007740336482734,5.653766558112196
CAMELS-AUS,405237,1197,0.6035471648909786,0.37414402,0.12980658,1.0285061597824097,0.11376910656690598,-2.4632599157869364,-0.6213002626587121,-1.1850733001116693,-2.516199571830675,-3.290123100238713,0.28528033577838335,9.04029389716232
CAMELS-AUS,405238,1264,0.7394653030952891,0.5387498,0.45871782,0.8294188976287842,0.13147757947444916,0.15695421233350926,0.18555051278124712,0.1084063345141848,0.008865304858120204,-0.08591235019821508,0.2876195308505974,6.308443621674448
CAMELS-AUS,405240,1314,0.5412923128321866,0.2828589,0.060861886,1.214020013809204,0.135618194937706,0.003349277795852257,0.09852864572440834,-0.07544156668231361,0.030373297079972494,-0.2936147974735994,0.23854576149291767,8.951748800128511
CAMELS-AUS,405241,1312,0.8737229854666493,0.75618166,0.7466415,0.26465654373168945,0.05349227786064148,0.39737433030586833,0.42719292478973103,0.39031248976532573,0.023100539444963375,-0.07393428407301195,0.4146010393289599,4.947565411612772
CAMELS-AUS,405245,1314,0.5408008329703833,0.24274659,0.21922946,1.9666906595230103,0.12071450054645538,0.15930820073532415,0.12798192880683656,0.10307218554009345,0.006896869470991329,0.003953607376378843,0.3068348927413325,16.292082977770804
CAMELS-AUS,405246,1314,0.6768169055168671,0.4830876,0.33809918,1.3466628789901733,0.32935357093811035,-95.87277061179125,-114.84885734410196,,-49.64324100400606,-188.53902016998575,0.11951629912452864,4.088806066849138
CAMELS-AUS,405248,1314,0.28226028475399617,-0.06273615,-0.44628596,2.512998342514038,1.0043511390686035,-1.5272998831277174,-0.390011742208209,-2.1075337153323694,-0.15816975010534828,-0.6042326755927141,0.08685977157497149,2.502111308246731
CAMELS-AUS,405251,1314,0.43339409557106706,0.54980505,0.5534514,0.7034162878990173,0.09819589555263519,0.4532175473059413,0.45953043371656,0.4284430517518898,0.03813138826199325,0.013967298245612603,0.35618365701108884,7.163398062009328
CAMELS-AUS,405263,1314,0.8784016103782714,0.78886425,0.7718652,0.2723256051540375,0.0490463487803936,0.20974679557811593,0.14483034322313115,0.11107484510234222,0.008557759120134012,-0.00645625404158956,0.4050538300210743,5.55241341966928
CAMELS-AUS,405264,1314,0.9630302206201826,0.90861493,0.92006564,0.1552019864320755,0.055281929671764374,0.4765306513786959,0.3133416478001265,0.28161462129325077,0.015096393934236119,-0.058680226560776205,0.2756872824393295,2.8074632588548365
CAMELS-AUS,405274,1308,0.575885128307333,0.35116893,0.27212787,1.3584548234939575,0.1350492238998413,0.24976476718536522,0.346309634260503,0.27504051308034205,-0.032223064429382386,-0.140149612270684,0.2088129631421474,10.058960609069844
CAMELS-AUS,406208,1314,0.6305313220042243,0.24231064,0.24665648,1.0708528757095337,0.13308553397655487,0.07988569027944936,0.06423463016019204,0.0682775738868967,-0.0002985151273613429,-0.011307105449542831,0.22520729039835918,8.046350671728014
CAMELS-AUS,406213,1314,0.7035985647742347,0.5076114,0.36446553,0.6388810873031616,0.12739044427871704,0.07374910117797329,0.08559516237462461,-0.050594566316534806,0.01711970502231941,-0.06813342948763279,0.2700191684843338,5.015141370457553
CAMELS-AUS,406214,1314,0.5452091618655563,0.25139707,0.09220445,1.8495007753372192,0.2682565748691559,-0.4466952102022981,-0.02242187479076274,-0.24157339289358815,-0.00021012203609016566,-0.32913847918842,0.25200247010332216,6.8945216952811945
CAMELS-AUS,406224,1304,0.45270023513894525,0.096603334,-0.09807658,3.2612287998199463,1.0183305740356445,0.07883099007491279,-0.009447509365253515,0.020458755108761495,0.003020938918388616,-0.028937390388880768,0.06249724968347355,3.202524683998925
CAMELS-AUS,406226,1277,0.33870929619087353,0.45830846,0.37728,1.0607014894485474,0.2529640793800354,-0.18615952839202476,-0.1016114053182926,-0.31740172649208187,0.012073331963147527,-0.1671699425965023,0.13828748607450414,4.193091335529201
CAMELS-AUS,406235,1314,0.468098945029798,0.3151114,0.19192713,1.3586722612380981,0.20081914961338043,-0.2924882855492077,-0.04467878173549189,-0.07625145701067293,-0.0012677495750372803,-0.26992563448252893,0.22108802152420362,6.765650904576736
