dataset,basin_id,model,NSE,RMSE,tail_RMSE_95,tail_RMSE_99,sigma_obs,mean_obs,sigma_rel_spread,rel_tail95_sigma,rel_tail99_sigma,rel_tail95_mean,rel_tail99_mean
CAMELS-BR,54250000,timesfm,0.6394912358782083,0.5862155909419529,2.238088359663185,2.960609557056004,0.976336332786955,0.6192712655630662,2.274263462993376e-16,2.2923333737612275,3.0323664680233042,3.6140678312083887,4.780795947901925
CAMELS-BR,54260000,timesfm,0.6480544860180517,27.931444528468223,114.52859237053232,195.5693314167652,47.08208420351745,27.69115878393015,1.5091573531212036e-16,2.4325302141568326,4.15379511602323,4.135926317283481,7.062518869028292
CAMELS-BR,54270000,timesfm,0.8098754004819431,30.42353348432837,127.67212922344326,242.515298045754,69.77349808771471,60.609224095896366,2.0367123771459816e-16,1.82980834733185,3.475750889555222,2.1064801790143273,4.001293559905082
CAMELS-BR,54300000,timesfm,0.6153387755358356,3.7653468811965385,15.344300747511047,27.216373281890952,6.071077637905718,4.409800087622023,2.9259333274035076e-16,2.5274426819559213,4.482955894347535,3.4795910115248407,6.171792993130293
CAMELS-BR,54360000,timesfm,0.8079144694874827,25.08936944962488,97.69755690897092,143.65625638108787,57.24564077602397,49.37792114581794,2.4824343867164633e-16,1.7066374938699143,2.5094706676993828,1.9785676399875212,2.9093216775339035
CAMELS-BR,54390000,timesfm,0.5871538337083624,57.638743403011055,237.06620381577463,464.369387476917,89.70576951992217,43.96408840792421,1.5841628460749123e-16,2.6427085468914697,5.176583289593076,5.39226929070239,10.562470513848247
CAMELS-BR,54430000,timesfm,0.616103729143076,2.253574452650967,9.358852652105352,12.55068168405062,3.6371814206403945,2.0936933368776214,2.441941484303922e-16,2.573105811823252,3.4506614415293133,4.470020746239012,5.994517660722832
CAMELS-BR,54450000,timesfm,0.7007471072009372,0.5132687623854815,2.1240385651581475,2.922886954603211,0.9382653002912054,0.9991167265671065,3.549815891988912e-16,2.2637931558365407,3.115203081363072,2.1259163305734976,2.925470945367956
CAMELS-BR,54480000,timesfm,0.6533055861032993,8.126833431582128,33.27663897009319,61.48496190980392,13.802187929241997,9.87118937679405,1.2870110510789186e-16,2.410968401581582,4.454725745295704,3.371087079772015,6.2287288352857955
CAMELS-BR,54485000,timesfm,0.3423886245787088,10.264233319597064,43.676914319651374,75.68533884592121,12.657322828289619,3.9748317950494823,4.210266728987956e-16,3.450722946090285,5.979569287492729,10.988367954097953,19.041142556066077
CAMELS-BR,54500000,timesfm,0.5429164913179523,72.72755007749068,285.7932584736839,549.6121688842255,107.572480184206,62.30346928628953,1.3210492768101547e-16,2.656750666939114,5.109226522834422,4.587116283371646,8.82153393992737
CAMELS-BR,54502000,timesfm,0.7004730036255835,60.688654978132135,241.6215743461019,448.70203034194975,110.88927058381071,59.200229911014254,1.2815355931538356e-16,2.1789445730322754,4.046397167008311,4.081429661832242,7.57939675262086
CAMELS-BR,54530000,timesfm,0.7029435862121797,102.13813527248284,397.439725170645,653.2407990315069,187.3995129603784,195.48808465347682,1.5166373157230761e-16,2.1208151445659045,3.4858190862514173,2.0330636819893586,3.341588824656218
CAMELS-BR,54530800,timesfm,0.7849698078580015,78.24594742434626,265.6114752230907,472.0906251843242,168.73770267293773,175.88235749964466,3.3687443861308775e-16,1.5741086373442112,2.7977779577772957,1.51016553905145,2.6841272308126642
CAMELS-BR,54540000,timesfm,0.4354936349762791,6.38590750008768,26.771608410511472,52.91000175491146,8.499398696156941,1.4711926337207353,2.0899794243132068e-16,3.149823813138267,6.225146465812348,18.19721482890004,35.96402030718361
CAMELS-BR,54547000,timesfm,0.7875908104245586,0.7196899055349925,2.386588169242193,5.309341552915511,1.5615603036748666,0.5021762557241843,1.4219406346491204e-16,1.5283355779637606,3.400023387134572,4.752491066708268,10.572665458383634
CAMELS-BR,54548000,timesfm,-212.4184838388397,0.0128577310466758,0.0128577310466758,0.0128577310466758,0.0008801330346311356,5.4339885426793295e-05,3.412256897099093e-14,14.608849504284866,14.608849504284866,236.6168229043791,236.6168229043791
CAMELS-BR,54548500,timesfm,0.961577811209992,0.0468573620612995,0.1490322158700601,0.2103582620620727,0.23904891925298388,0.0401469912170483,0.0,0.6234381495460363,0.8799799753097898,3.712164009111946,5.239701797945562
CAMELS-BR,54550000,timesfm,0.8089364025759247,190.1975306529704,766.260534557122,1306.690455296394,435.12686615676915,297.66601040802277,3.919092794444569e-16,1.7610048796229714,3.0030102871782103,2.5742291956907604,4.3897872434453
CAMELS-BR,54560000,timesfm,0.5246831561755805,11.832952578417531,43.96153703258258,68.59331860817707,17.163328772666986,4.872883710271455,2.0699444296949451e-16,2.561364267670056,3.996504379582449,9.021667588725117,14.076535104581005
CAMELS-BR,54580000,timesfm,0.8253917593537806,142.95749684135788,521.7582686228794,1023.1477779297702,342.11693057594323,243.73113116698752,1.6615201932600612e-16,1.5250875416908354,2.9906376635828362,2.140712456897462,4.197854303760568
CAMELS-BR,54590000,timesfm,0.6576394725683781,3.569462425801587,14.961764663972671,27.357355906039757,6.100437348850466,3.1562052838734895,2.91185162279386e-16,2.4525724646269804,4.4844909211623705,4.740428241603687,8.66779991967605
CAMELS-BR,54660000,timesfm,0.8935450971895559,0.5656309473936095,2.0045703195047557,1.144714110785579,1.7336057114524155,0.9683245819403222,1.2808252964222312e-16,1.1563011740572346,0.6603082253498905,2.0701429633109294,1.182159507395556
CAMELS-BR,54710000,timesfm,0.8567472635689005,127.2848301665351,524.0432902642847,515.5203184673293,336.2986965861745,206.87818656575982,1.6902658094674546e-16,1.5582673842745678,1.5329239265583365,2.5331007534605803,2.49190273283579
CAMELS-BR,54710500,timesfm,0.7731672770553103,130.4954391805034,534.0899840570236,1117.7156830185727,273.9949006863212,253.67526017068172,2.0746159406041031e-16,1.949269795602759,4.079330236507475,2.1054082439796016,4.406088643671969
CAMELS-BR,54730000,timesfm,0.7303372196438807,6.697749756016438,26.294389449232725,32.99645588169626,12.897882412052859,13.804409504923857,4.1317406593975636e-16,2.0386594178173816,2.5582847499727253,1.9047819060897788,2.390283761860791
CAMELS-BR,54730005,timesfm,0.8799740711489472,6.301668813817431,24.04916161241376,20.03819244905629,18.18938591165645,8.021553323997114,3.906359121803872e-16,1.3221535751243882,1.101642053578898,2.9980679104218857,2.4980439124066462
CAMELS-BR,54760000,timesfm,0.7911088117107979,128.0058511557446,517.1253593930952,922.608456362982,280.0720443779759,236.4350527742917,2.0295998833819356e-16,1.846401202025005,3.294182603665578,2.1871772113535095,3.9021644444731844
CAMELS-BR,54770000,timesfm,0.8111316531977637,3.7882930321175294,16.10711723560584,19.09412701255288,8.716938375488457,2.6690499811958412,4.075643908175986e-16,1.8477952397711281,2.1904625443085037,6.034775425370344,7.153903878562045
CAMELS-BR,54780000,timesfm,0.7533827745346331,233.60619438086448,913.280700967468,526.2643800928764,470.40578147820287,257.9097983633315,3.625173484189541e-16,1.9414742269909506,1.118745561415388,3.5410857081159826,2.0404978152536075
CAMELS-BR,54788000,timesfm,0.9562460215352488,17.944074652933097,54.09556646003578,67.1077880859375,85.78518516627996,133.5854713402421,0.0,0.6305933402740899,0.7822771257748117,0.40495097196801005,0.5023584332387017
CAMELS-BR,54790000,timesfm,0.9150547217002508,128.57510631803518,491.7704295311861,872.972381979657,441.1510023588373,286.2118038993504,0.0,1.114743992196972,1.9788516342745863,1.7182045702913171,3.0500921698066916
CAMELS-BR,54810000,timesfm,0.8425491520397679,350.2912235516971,1522.723187329978,2957.201917643166,882.7886775870766,403.8186132416673,3.863444579931266e-16,1.7249011297834407,3.3498412391582506,3.7708098076665335,7.323094628809032
