dataset,basin_id,n,ac1,nse_model,nse_pers,err_wet,err_dry,gain_lin,gain_gbt,gain_gbt_pers,gain_lin_shuf,gain_gbt_shuf,rho_absres_P,model,wet_dry
CAMELS-AUS,410026,437,0.37160192840489314,-0.18265033,-7.5238667,0.9983742833137512,0.5157395005226135,0.001385144020684903,0.011247576966416095,0.029491007895935395,-2.8377685797664753e-05,0.001977346611452435,0.2593366696223784,timesfm,1.9358111649429026
CAMELS-AUS,410033,438,0.8705330929336503,0.853093,0.8524834,0.25184574723243713,0.11749355494976044,0.02249344879958126,0.01388279503620149,0.0027436168384767923,0.0040062915542081745,0.0027442758302502757,0.24667402978742173,timesfm,2.1434856349365283
CAMELS-AUS,410038,438,0.7102633450588453,0.36257988,0.23895532,0.8982897996902466,0.1267184466123581,0.059150794826418274,0.03522941077039132,0.023012516664270732,0.0037149170221155714,0.003378944086849134,0.2612676931405612,timesfm,7.088863726669466
CAMELS-AUS,410044,438,0.7942586747824737,0.75051665,0.70326227,0.5590559840202332,0.19854989647865295,0.044064479228833164,0.037742403423075666,0.019409862609289563,0.0052943408731440655,0.005325984586859289,0.16114668558586812,timesfm,2.8156951674882387
CAMELS-AUS,410047,437,0.8025742100516566,0.6655264,0.8831126,0.3120417594909668,0.25923600792884827,0.07400848376027669,0.061473030480877155,0.043176676398513636,0.005300300756402199,0.016569866993586424,0.1505181951516016,timesfm,1.203697595808573
CAMELS-AUS,410057,438,0.8019527950673832,0.5191727,0.51107264,0.5313158631324768,0.0777018815279007,0.42715422586102936,0.23180296500261,0.16428693226995006,0.008274124594517929,0.004029730627236439,0.438862727119584,timesfm,6.837876415408233
CAMELS-AUS,410061,438,0.6631478947492125,0.4239732,0.073203206,0.9946388602256775,0.05320018157362938,0.24082224581221978,0.19129236247056403,0.04470621156176702,0.010163604212671262,0.01075605912639821,0.4225613796079973,timesfm,18.696155366482934
CAMELS-AUS,410062,438,0.6423170231292216,0.29925388,-0.043543935,1.0873483419418335,0.07565701752901077,-0.00511714614621428,0.010620139385728589,0.0006234246143645983,0.0005944148882706113,0.00017771165357105545,0.23576872790231257,timesfm,14.372075155155152
CAMELS-AUS,410088,438,0.8968436416324911,0.6786573,0.67043567,0.3565616011619568,0.07099631428718567,0.4543624926771356,0.18280610485416593,0.1357129935180148,0.008314265289610767,0.0044393851909131365,0.3763867712381297,timesfm,5.022255095097432
CAMELS-AUS,410091,438,0.7848336534319387,0.4020124,0.414716,0.6616950631141663,0.4419882297515869,0.00039977829151627287,0.0015358351099868939,-0.0015857815482676063,0.00022011927226817107,0.00017228594476281778,0.1632880879531637,timesfm,1.4970875208284673
CAMELS-AUS,410141,436,0.5293819837344399,0.40461648,0.1951552,1.2181591987609863,0.1197478324174881,0.2953631622065015,0.14482645761581514,0.054858664087486186,-0.00046326489553427663,-0.009474667289287586,0.20533577033277264,timesfm,10.172703540169342
CAMELS-AUS,410156,438,0.546743966421997,0.26558423,0.15470284,1.7872685194015503,0.47926366329193115,-0.0038031405862299916,-0.00994558573996529,-0.0015109603630958368,0.0066223737376629455,0.005040880960699434,0.12270387409248855,timesfm,3.7291967997850937
CAMELS-AUS,410705,331,0.685332727448137,0.49724573,0.47830266,1.6364421844482422,0.1725524514913559,0.003511420150292044,0.0016794814702522087,0.00806748444525407,0.00022505124478278127,0.0007980419182740395,0.2244386285746822,timesfm,9.483737671094291
CAMELS-AUS,410713,387,0.8446539314129072,0.77356315,0.7391843,0.4791983664035797,0.08420925587415695,0.12754069170024707,0.07190470115573833,0.03541716731871902,0.0027083433852980177,0.0039024647071913554,0.18763261298638406,timesfm,5.690566451741337
CAMELS-AUS,410730,438,0.8682838720131957,0.70334876,0.7629652,0.4478173553943634,0.05677482485771179,0.17696838700834283,0.12185783900074487,0.1089638949194337,0.006342216291402081,0.018218717908252913,0.40934031494268946,timesfm,7.887604347819241
CAMELS-AUS,410731,438,0.633000505599806,0.23687726,-1.0602376,1.5216158628463745,0.07199215143918991,0.0028695316213304123,-0.01582918067682737,-0.03371173597041044,-0.008443234448624937,-0.009927826810006035,0.32608034247429296,timesfm,21.135857623752887
CAMELS-AUS,410734,438,0.599663715921676,0.43612605,0.29268283,1.1773970127105713,0.06383781135082245,0.029833290227948672,0.01760759355490349,0.008919255734543108,-0.004241854971395398,-8.149450630656752e-05,0.2963025470775397,timesfm,18.44356797008835
CAMELS-AUS,410761,438,0.7306350284169614,0.7212343,0.7828487,0.34010276198387146,0.10413610935211182,0.0665224050939407,0.07388211179998372,-0.00409310015658626,0.005461635214680793,0.009125414169056545,0.20481991864461452,timesfm,3.2659445806055016
CAMELS-AUS,411003,438,0.5101195068279037,0.22859102,0.21640533,3.203629732131958,0.19484089314937592,0.088440041224352,0.050827632955446234,0.027425509509755197,0.0012483311758592075,0.0016158120214460059,0.19321784043676465,timesfm,16.442286217995708
CAMELS-AUS,412028,438,0.7994355175735077,0.49904156,0.7145941,0.9990475177764893,0.12728017568588257,-2.0060375892574727,-0.57005921742815,0.1068244669369186,-0.21841273191625254,-0.5124492637395188,0.17979738573459697,timesfm,7.849199707596725
CAMELS-AUS,412029,433,0.6534134623419067,0.7296233,0.34090346,1.2346391677856445,0.08283640444278717,0.08481781466570337,0.07200783969438551,0.013277794145393429,0.006174422447380867,0.006577785547802417,0.2332805140149696,timesfm,14.904548019565189
CAMELS-AUS,412050,438,0.6968306779451392,0.38904136,0.5146014,1.189911127090454,0.11631952971220016,0.03823400041401959,0.04315483585944191,0.028462556220405277,0.006759963972205241,-0.0003208596940149633,0.23555349816344331,timesfm,10.229676220618783
CAMELS-AUS,412066,438,0.6666586663998407,0.4859262,0.5453127,1.1083341836929321,0.10817860066890717,0.2037534364495167,0.1358996464951875,0.024525513718104075,0.013371037330312197,0.035075381465985656,0.26571073754894065,timesfm,10.245410615775242
CAMELS-AUS,415201,438,0.7242161515766784,0.5493432,0.803903,1.206148624420166,0.739409327507019,0.07397718282277621,0.07349854557110158,-0.09218008547098666,0.013644817499257167,-0.04450107362881406,0.23374343249927962,timesfm,1.6312326333328766
CAMELS-AUS,415206,438,0.7203958210533994,0.44437063,0.80754685,2.5583529472351074,0.1526598036289215,-148.57808941385986,-20.071046933159842,-9.891707224070329,-8.362378833786662,-90.47603627866268,0.17091553916067684,timesfm,16.758523766045418
CAMELS-AUS,415207,429,0.841688037198829,0.7516574,0.73035336,0.5032171607017517,0.11874490976333618,0.022487666320762045,-0.01357639444992298,0.004716303159837842,0.0014554994700266555,-0.0030718068169555135,0.19702624791183965,timesfm,4.2377998493129985
CAMELS-AUS,415220,438,0.5751780484561909,0.16147041,0.11605841,1.1106292009353638,1.1654585599899292,-0.1522652575027721,-0.053372546930670506,-0.052559449993615726,0.009933512583115256,0.012247113409812438,0.13692653306491184,timesfm,0.9529546901650118
CAMELS-AUS,415223,434,0.9003637152448307,0.6538125,0.63108504,0.7110540866851807,0.17152608931064606,-139.2852001110296,-64.49814516652613,-99.85736381946113,-13.50651245893809,-76.8097992585608,-0.0006572571005971709,timesfm,4.1454573443775695
CAMELS-AUS,415226,438,0.5205248081991648,-9.210789,-21.254988,11.505029678344727,11.975029945373535,-0.1358607742345208,-0.08060977847737094,-0.050955583930782034,-0.02077980245851485,-0.0270073031574094,0.022123279244118416,timesfm,0.9607516416098492
CAMELS-AUS,415237,438,0.7069946884525323,0.2320115,0.26821202,2.3907134532928467,0.513321578502655,-0.2758772226339905,0.013103634388044405,-0.03314425343284699,0.0037211587602684615,-0.15525838590598862,0.20295553604912686,timesfm,4.6573406484615205
CAMELS-AUS,415238,438,0.11299289112602515,-0.008841395,-0.047430515,4.3985137939453125,1.0826165676116943,0.013973892617272776,0.006121760890922645,-0.0001415536734183931,0.006991604968511922,0.008966159777579752,0.07161080678806948,timesfm,4.06285468515289
CAMELS-AUS,415245,433,0.7050554139014407,0.27728844,0.26748687,0.9625815749168396,0.15018945932388306,0.043368718423505426,0.010215696638502081,-0.005602157963937593,0.002133265852858779,0.003022878573599619,0.25910771845348657,timesfm,6.409115388324528
CAMELS-AUS,416003,438,0.43101630465815466,0.068633795,0.049080133,2.4662182331085205,0.10231968760490417,0.33029892134228367,0.06120580294296574,0.044859863290858226,0.004955002959480259,0.0006259236114722899,0.21082484590353706,timesfm,24.10306648542108
CAMELS-AUS,416008,429,0.36386649080418165,0.66620284,-1.0671701,0.547330379486084,0.31329435110092163,0.4382633361498648,0.25491956675394967,-6.538915106599094,-0.029029498549574262,-0.09772249722102111,0.13273426471923994,timesfm,1.7470164321915023
CAMELS-AUS,416010,438,0.6004980013863556,0.17574877,0.09479678,1.709063172340393,0.16694685816764832,0.015511729996151136,0.009285797829091114,-0.0034172779524144214,0.001464668349784759,-0.0007610981309962295,0.1409026873181196,timesfm,10.2371688278443
CAMELS-AUS,416016,435,0.24557830405189646,0.21949255,-3.9234705,1.6580853462219238,0.10739155858755112,0.026795697887563863,0.024383930487850924,-0.006260822609416072,0.0030197823943316493,-0.0008403052340915096,0.2553467097470427,timesfm,15.439624566675485
CAMELS-AUS,416020,438,0.13926063859394272,0.024819672,0.068166256,4.454866409301758,0.08520466834306717,0.018640000420852565,0.01894908072963286,0.0057146852993581465,0.0014397693135086431,0.0017334841152210068,0.12835914159558073,timesfm,52.28429962739519
CAMELS-AUS,416023,438,0.355047619213778,0.048514187,0.059740007,2.1178455352783203,0.0934847742319107,0.06716181428350787,0.025608691610977452,-0.0005921961773720508,0.0005931832778802715,0.00020500686011915015,0.21892822326273506,timesfm,22.654443492846358
CAMELS-AUS,416032,438,0.6178419741874623,0.12447435,0.111676574,1.7446144819259644,0.12454737722873688,0.009216701239925351,0.02093614335138194,0.012553863611969196,0.0014571073385023503,0.0023720313122483905,0.11616345053336666,timesfm,14.007637260172096
CAMELS-AUS,418005,438,0.2697508090007054,0.05859816,0.04781747,2.361473321914673,0.10327043384313583,0.00994007963769672,0.00958609438260638,0.0021825599377692795,0.000581097452279411,0.0004809648255801324,0.20520914062711026,timesfm,22.866886813912952
CAMELS-AUS,418014,438,0.4520194391866549,0.0986467,0.1336022,2.0000648498535156,0.11501719057559967,0.11372967346038476,0.06949375388498957,0.04067073057727155,9.503038683844611e-05,-1.7313680825026267e-05,0.2647356516592987,timesfm,17.389268854892546
CAMELS-AUS,418015,438,0.30556551481158856,0.081932366,0.22138011,2.5063114166259766,0.11604040861129761,0.048026547460163105,0.01944767919484658,0.01979251156550854,0.0004374276041165803,0.0002471529065266598,0.1781592375554003,timesfm,21.59860902439087
CAMELS-AUS,418017,438,0.1954966817581429,0.07839447,0.2197141,3.412128448486328,0.08049970120191574,0.054089326692661754,0.01903572980198509,0.019693490591229157,0.0006869212935189939,-7.045884208434217e-05,0.2612070856715529,timesfm,42.386846131611804
CAMELS-AUS,418021,438,0.42543446925471706,0.10433179,0.13939363,1.6685707569122314,0.10830230265855789,0.05398982165376731,0.03215296984329641,0.033769854988718206,0.003938448127359995,0.01291322781799853,0.18628400125863256,timesfm,15.406604623843457
CAMELS-AUS,418025,438,0.40826824015524243,0.10436374,0.28931898,2.1545164585113525,0.1077762320637703,0.11421821867085791,0.03716872370661539,0.03971886303258931,0.005848317740954956,-0.002917765676388573,0.3233095290579467,timesfm,19.990645592773582
CAMELS-AUS,418027,438,0.4392000730440991,0.100717604,0.25535184,2.82206392288208,0.07647708058357239,0.026333824813522977,0.02649763448948972,0.030337438155955132,-0.002807152389316725,0.004117723812002483,0.23786074840626803,timesfm,36.9007799637199
CAMELS-AUS,418032,438,0.32612467847481963,0.08566004,0.2581793,2.7291605472564697,0.1373123675584793,0.023578530919356022,0.006668647919479853,0.005007252161640774,0.0010629350360564782,0.0007115193207665182,0.08817482539395277,timesfm,19.87556252785577
CAMELS-AUS,419005,438,0.8335912386157243,0.5293034,0.55948734,0.7107787132263184,0.13899457454681396,0.021596167238005837,0.01744521763347895,0.0033133551162266572,0.0007313506368434863,0.001228792382446331,0.2500940897113845,timesfm,5.113715521226514
CAMELS-AUS,419010,438,0.685635222348572,0.34832776,0.33077198,1.096943974494934,0.13646931946277618,0.09521082648115098,0.060469127543204215,0.02073941550856717,0.0034894527266580155,-0.0006332803729178771,0.25172554567771516,timesfm,8.038026267099106
CAMELS-AUS,419016,438,0.6676073623823795,0.45181322,0.14419645,1.197758436203003,0.17460085451602936,0.04766133108215831,0.05898489267586304,0.024073883885236458,0.004383899913295464,0.005418954075466775,0.2046248225601317,timesfm,6.8599803793803416
CAMELS-AUS,419029,437,0.6971900296546897,0.3515467,0.27061236,1.0105643272399902,0.18215098977088928,-0.016259604935195293,-0.007334257832831703,-0.09357755380604194,-0.0003239574345419438,-0.0004089402682014853,0.25312471769890965,timesfm,5.54794859205039
CAMELS-AUS,419035,438,0.2708723311010345,0.02630037,-0.12991333,2.498675584793091,0.05375969037413597,0.02802771525352099,0.02308801229725821,0.0005995729618903933,0.0011788367220531004,-0.0017093423710432543,0.33195349847388056,timesfm,46.47860818028846
CAMELS-AUS,419054,438,0.6319970036114364,0.34339356,0.052142918,1.398086667060852,0.16229581832885742,0.047195133712783055,0.06255777766268988,0.00888080987405826,0.0014035134149691375,0.0014167500927486643,0.19075911990765912,timesfm,8.614434317882
CAMELS-AUS,420003,438,0.47567040945726824,0.22173667,0.5519208,2.5625851154327393,0.09956642240285873,0.5022730992061427,0.3393358495898663,0.0876934017464277,-0.005363566025623712,-0.15390479649734679,0.24787444063035588,timesfm,25.73744294099657
